x,y,task,model,frame_path,embedding_path
9.317900,2.476807,adjust_bottle,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/adjust_bottle_episode3_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_adjust_bottle_episode3_1112182609.json
9.362471,2.799209,adjust_bottle,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/adjust_bottle_episode4_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_adjust_bottle_episode4_1112182609.json
9.331739,2.651621,adjust_bottle,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/adjust_bottle_episode5_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_adjust_bottle_episode5_1112182609.json
10.170918,3.743155,adjust_bottle,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/adjust_bottle_episode6_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_adjust_bottle_episode6_1112182609.json
10.220860,3.697628,adjust_bottle,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/adjust_bottle_episode7_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_adjust_bottle_episode7_1112182609.json
9.325558,2.439573,adjust_bottle,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/adjust_bottle_episode8_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_adjust_bottle_episode8_1112182609.json
9.273911,2.484298,adjust_bottle,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/adjust_bottle_episode9_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_adjust_bottle_episode9_1112182609.json
0.718294,8.209496,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode0_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode0_1112182609.json
0.745248,7.854257,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode10_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode10_1112182609.json
0.854418,8.253219,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode11_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode11_1112182609.json
1.428119,8.059467,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode12_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode12_1112182609.json
1.129116,8.313154,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode13_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode13_1112182609.json
1.065620,7.745292,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode14_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode14_1112182609.json
0.892595,7.804207,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode15_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode15_1112182609.json
1.213359,7.802315,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode16_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode16_1112182609.json
1.428561,8.145176,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode17_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode17_1112182609.json
1.228435,8.319070,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode18_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode18_1112182609.json
1.149683,8.334872,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode19_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode19_1112182609.json
0.864840,8.329520,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode1_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode1_1112182609.json
1.344251,7.949485,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode2_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode2_1112182609.json
1.137757,7.803808,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode3_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode3_1112182609.json
1.140970,7.743238,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode4_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode4_1112182609.json
1.357439,8.075397,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode5_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode5_1112182609.json
0.964865,8.268241,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode6_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode6_1112182609.json
0.802844,8.214189,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode7_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode7_1112182609.json
0.948253,7.766544,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode8_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode8_1112182609.json
0.788779,7.864582,beat_block_hammer,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/beat_block_hammer_episode9_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_beat_block_hammer_episode9_1112182609.json
-7.192145,9.440094,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode0_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode0_1112182609.json
-7.746823,8.823723,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode10_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode10_1112182609.json
-7.123791,9.508989,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode11_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode11_1112182609.json
-7.538432,9.328581,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode12_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode12_1112182609.json
-8.372208,9.618003,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode13_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode13_1112182609.json
-8.130549,9.949016,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode14_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode14_1112182609.json
-7.809785,10.045567,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode15_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode15_1112182609.json
-7.914070,8.949882,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode16_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode16_1112182609.json
-7.204358,9.285518,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode17_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode17_1112182609.json
-8.333800,9.625042,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode18_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode18_1112182609.json
-7.733649,8.981716,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode19_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode19_1112182609.json
-8.151264,9.020056,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode1_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode1_1112182609.json
-7.451643,9.369022,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode2_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode2_1112182609.json
-7.502334,9.287832,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode3_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode3_1112182609.json
-7.654935,9.578063,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode4_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode4_1112182609.json
-7.556520,9.421633,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode5_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode5_1112182609.json
-7.788140,8.869172,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode6_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode6_1112182609.json
-7.694115,10.021902,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode7_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode7_1112182609.json
-7.103331,9.472198,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode8_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode8_1112182609.json
-7.362239,9.469552,click_alarmclock,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_alarmclock_episode9_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_alarmclock_episode9_1112182609.json
-2.810470,3.604743,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode0_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode0_1112182609.json
-2.152009,2.290389,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode10_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode10_1112182609.json
-2.884770,3.781782,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode11_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode11_1112182609.json
-2.832140,3.694185,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode12_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode12_1112182609.json
-2.152195,2.290612,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode13_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode13_1112182609.json
-2.352269,2.738238,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode14_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode14_1112182609.json
-2.259621,2.486801,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode15_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode15_1112182609.json
-2.843622,3.781997,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode16_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode16_1112182609.json
-2.128742,2.251483,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode17_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode17_1112182609.json
-2.863610,3.743617,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode18_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode18_1112182609.json
-2.286001,2.532617,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode19_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode19_1112182609.json
-2.142612,2.262504,click_bell,Ops-MM-embedding-v1-2B,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/frames/click_bell_episode1_1112182609.jpg,/data/work/OliverRen/open_s_proj/RoboRouter_RoboTwin/agents_router/agents_demo/mm_embed_cache/embeddings/mm_embed_click_bell_episode1_1112182609.json
